April 2020 Contiguous U.S. County Average Temperature
Units: Degrees Fahrenheit
Missing: -99
"Location ID","Location","Value","Rank","Anomaly (1901-2000 base period)","1901-2000 Mean"
MO-223,"Wayne County",54.3,20,-2.5,56.8
MO-225,"Webster County",52.7,33,-1.7,54.4
MO-227,"Worth County",49.8,49,-0.8,50.6
MO-229,"Wright County",53.4,38,-1.4,54.8
MO-510,"St. Louis City",53.4,27,-2.0,55.4
MT-001,"Beaverhead County",35.0,59,0.2,34.8
MT-003,"Big Horn County",40.1,24,-3.0,43.1
MT-005,"Blaine County",38.6,27,-3.5,42.1
MT-007,"Broadwater County",39.8,53,-0.8,40.6
MT-009,"Carbon County",37.6,34,-2.0,39.6
MT-011,"Carter County",39.1,22,-3.3,42.4
MT-013,"Cascade County",37.9,26,-3.0,40.9
MT-015,"Chouteau County",39.0,19,-3.8,42.8
MT-017,"Custer County",40.6,20,-3.5,44.1
MT-019,"Daniels County",37.0,29,-3.0,40
MT-021,"Dawson County",39.7,26,-3.2,42.9
MT-023,"Deer Lodge County",35.8,73,0.9,34.9
MT-025,"Fallon County",38.6,18,-3.9,42.5
MT-027,"Fergus County",39.0,25,-3.3,42.3
MT-029,"Flathead County",37.1,45,-0.9,38
MT-031,"Gallatin County",37.0,59,0.0,37
MT-033,"Garfield County",39.8,26,-3.5,43.3
MT-035,"Glacier County",35.2,41,-1.7,36.9
MT-037,"Golden Valley County",38.6,18,-3.6,42.2
MT-039,"Granite County",36.8,68,0.4,36.4
MT-041,"Hill County",38.5,31,-3.2,41.7
MT-043,"Jefferson County",38.2,66,0.4,37.8
MT-045,"Judith Basin County",36.4,31,-2.6,39
MT-047,"Lake County",41.5,58,-0.3,41.8
MT-049,"Lewis and Clark County",37.3,51,-1.0,38.3
MT-051,"Liberty County",38.0,30,-2.9,40.9
MT-053,"Lincoln County",39.3,49,-0.7,40
MT-055,"McCone County",40.3,31,-2.6,42.9
MT-057,"Madison County",36.5,59,-0.1,36.6
MT-059,"Meagher County",35.7,52,-1.0,36.7
MT-061,"Mineral County",39.7,63,-0.1,39.8
MT-063,"Missoula County",39.4,64,0.1,39.3
MT-065,"Musselshell County",40.7,20,-3.2,43.9
MT-067,"Park County",35.1,54,-0.5,35.6
MT-069,"Petroleum County",41.6,26,-3.1,44.7
MT-071,"Phillips County",39.9,29,-3.3,43.2
MT-073,"Pondera County",37.6,37,-2.0,39.6
MT-075,"Powder River County",39.9,17,-3.8,43.7
MT-077,"Powell County",37.2,59,0.2,37
MT-079,"Prairie County",40.1,24,-3.3,43.4
MT-081,"Ravalli County",38.4,66,0.2,38.2
MT-083,"Richland County",39.8,29,-3.0,42.8
MT-085,"Roosevelt County",39.1,29,-3.0,42.1
MT-087,"Rosebud County",39.8,14,-4.1,43.9
MT-089,"Sanders County",40.4,52,-0.8,41.2
MT-091,"Sheridan County",37.5,29,-3.2,40.7
MT-093,"Silver Bow County",37.0,74,0.9,36.1
MT-095,"Stillwater County",37.8,21,-3.1,40.9
MT-097,"Sweet Grass County",37.8,42,-1.5,39.3
MT-099,"Teton County",37.3,36,-2.0,39.3
MT-101,"Toole County",38.4,34,-2.3,40.7
MT-103,"Treasure County",40.2,11,-4.4,44.6
MT-105,"Valley County",39.0,32,-2.8,41.8
MT-107,"Wheatland County",37.5,35,-2.5,40
MT-109,"Wibaux County",38.8,20,-4.0,42.8
MT-111,"Yellowstone County",41.0,18,-3.7,44.7
NE-001,"Adams County",48.4,39,-1.3,49.7
NE-003,"Antelope County",45.7,29,-2.2,47.9
NE-005,"Arthur County",43.7,28,-2.5,46.2
NE-007,"Banner County",41.9,28,-2.5,44.4
NE-009,"Blaine County",45.8,34,-1.7,47.5
NE-011,"Boone County",46.4,35,-1.5,47.9
NE-013,"Box Butte County",42.0,32,-2.1,44.1
NE-015,"Boyd County",45.6,33,-2.1,47.7
NE-017,"Brown County",45.5,41,-1.3,46.8
NE-019,"Buffalo County",46.9,32,-1.9,48.8
NE-021,"Burt County",48.2,43,-1.1,49.3
NE-023,"Butler County",47.2,33,-2.2,49.4
NE-025,"Cass County",50.0,49,-0.9,50.9
NE-027,"Cedar County",46.2,39,-1.4,47.6
NE-029,"Chase County",47.2,38,-1.2,48.4
NE-031,"Cherry County",43.2,29,-2.2,45.4
NE-033,"Cheyenne County",43.1,27,-2.6,45.7
NE-035,"Clay County",48.9,42,-1.1,50
NE-037,"Colfax County",47.3,35,-1.7,49
NE-039,"Cuming County",46.8,37,-2.0,48.8
NE-041,"Custer County",45.2,30,-2.3,47.5
NE-043,"Dakota County",46.9,35,-1.5,48.4
NE-045,"Dawes County",43.2,37,-1.7,44.9
NE-047,"Dawson County",46.6,28,-2.3,48.9
NE-049,"Deuel County",45.5,31,-1.8,47.3
NE-051,"Dixon County",46.1,34,-1.9,48
NE-053,"Dodge County",48.2,39,-1.4,49.6
NE-055,"Douglas County",49.9,52,-0.5,50.4
NE-057,"Dundy County",48.0,40,-1.2,49.2
NE-059,"Fillmore County",49.3,45,-1.0,50.3
NE-061,"Franklin County",48.9,38,-1.7,50.6
NE-063,"Frontier County",47.5,34,-1.8,49.3
NE-065,"Furnas County",49.3,38,-1.4,50.7
NE-067,"Gage County",50.2,45,-1.1,51.3
NE-069,"Garden County",43.6,28,-2.3,45.9
NE-071,"Garfield County",44.0,25,-2.9,46.9
NE-073,"Gosper County",47.8,34,-1.9,49.7
NE-075,"Grant County",42.5,28,-2.7,45.2
NE-077,"Greeley County",45.4,27,-2.4,47.8
NE-079,"Hall County",47.9,37,-1.4,49.3
NE-081,"Hamilton County",48.4,40,-1.3,49.7
NE-083,"Harlan County",49.4,38,-1.3,50.7
NE-085,"Hayes County",46.8,30,-1.9,48.7
NE-087,"Hitchcock County",48.2,35,-1.7,49.9
NE-089,"Holt County",44.4,27,-2.7,47.1
NE-091,"Hooker County",43.3,27,-2.8,46.1
NE-093,"Howard County",46.8,29,-2.1,48.9
NE-095,"Jefferson County",50.2,44,-0.9,51.1
NE-097,"Johnson County",50.0,42,-1.5,51.5
NE-099,"Kearney County",47.8,37,-1.6,49.4
NE-101,"Keith County",45.6,28,-2.1,47.7
NE-103,"Keya Paha County",44.7,36,-1.8,46.5
NE-105,"Kimball County",40.6,19,-3.1,43.7
NE-107,"Knox County",46.1,37,-1.8,47.9
NE-109,"Lancaster County",49.4,41,-1.2,50.6
NE-111,"Lincoln County",45.9,29,-2.1,48
NE-113,"Logan County",45.2,31,-1.9,47.1
NE-115,"Loup County",44.6,29,-2.4,47
NE-117,"McPherson County",44.3,27,-2.3,46.6
NE-119,"Madison County",46.6,35,-1.8,48.4
NE-121,"Merrick County",48.0,38,-1.4,49.4
NE-123,"Morrill County",43.3,30,-2.2,45.5
NE-125,"Nance County",47.2,36,-1.6,48.8
NE-127,"Nemaha County",50.7,46,-1.2,51.9
NE-129,"Nuckolls County",50.0,47,-0.6,50.6
NE-131,"Otoe County",50.1,39,-1.3,51.4
NE-133,"Pawnee County",50.6,48,-1.2,51.8
NE-135,"Perkins County",46.1,31,-1.7,47.8
NE-137,"Phelps County",47.9,38,-1.6,49.5
NE-139,"Pierce County",46.0,32,-1.9,47.9
NE-141,"Platte County",47.2,38,-1.5,48.7
NE-143,"Polk County",47.4,34,-2.1,49.5
NE-145,"Red Willow County",48.9,40,-1.2,50.1
NE-147,"Richardson County",51.3,46,-0.9,52.2
NE-149,"Rock County",44.7,35,-1.9,46.6
NE-151,"Saline County",49.5,43,-1.1,50.6
NE-153,"Sarpy County",50.1,52,-0.6,50.7
NE-155,"Saunders County",49.0,43,-1.0,50
NE-157,"Scotts Bluff County",43.7,32,-1.9,45.6
NE-159,"Seward County",48.2,35,-1.9,50.1
NE-161,"Sheridan County",42.3,31,-2.0,44.3
NE-163,"Sherman County",45.6,25,-2.7,48.3
NE-165,"Sioux County",42.0,40,-1.4,43.4
NE-167,"Stanton County",46.5,32,-2.0,48.5
NE-169,"Thayer County",50.2,47,-0.7,50.9
NE-171,"Thomas County",45.1,31,-2.0,47.1
NE-173,"Thurston County",46.8,35,-1.7,48.5
NE-175,"Valley County",44.5,26,-2.9,47.4
NE-177,"Washington County",49.1,48,-0.9,50
NE-179,"Wayne County",45.8,31,-2.1,47.9
NE-181,"Webster County",49.3,42,-1.4,50.7
NE-183,"Wheeler County",44.9,27,-2.4,47.3
NE-185,"York County",48.1,36,-2.0,50.1
NV-001,"Churchill County",49.8,87,1.7,48.1
NV-003,"Clark County",62.5,89,2.0,60.5
NV-005,"Douglas County",46.8,98,2.3,44.5
NV-007,"Elko County",43.0,86,1.4,41.6
NV-009,"Esmeralda County",51.8,101,3.3,48.5
NV-011,"Eureka County",44.3,88,2.1,42.2
NV-013,"Humboldt County",47.9,99,2.7,45.2
NV-015,"Lander County",46.0,90,2.2,43.8
NV-017,"Lincoln County",52.8,87,1.8,51
NV-019,"Lyon County",50.0,96,2.4,47.6
NV-021,"Mineral County",49.4,109,3.4,46
NV-023,"Nye County",50.2,92,2.5,47.7
NV-027,"Pershing County",48.7,87,1.7,47
NV-029,"Storey County",48.6,101,2.8,45.8
NV-031,"Washoe County",47.8,105,2.9,44.9
NV-033,"White Pine County",43.5,90,1.9,41.6
NV-510,"Carson City",48.4,100,2.7,45.7
NH-001,"Belknap County",40.8,36,-1.5,42.3
NH-003,"Carroll County",39.6,44,-0.9,40.5
NH-005,"Cheshire County",41.7,49,-0.7,42.4
NH-007,"Coos County",35.5,43,-1.2,36.7
NH-009,"Grafton County",37.9,41,-1.3,39.2
NH-011,"Hillsborough County",43.1,49,-0.5,43.6
NH-013,"Merrimack County",41.7,44,-0.9,42.6
NH-015,"Rockingham County",42.9,40,-1.2,44.1
NH-017,"Strafford County",41.8,39,-1.2,43
NH-019,"Sullivan County",40.4,50,-0.5,40.9
NJ-001,"Atlantic County",50.0,61,0.1,49.9
NJ-003,"Bergen County",48.1,40,-1.0,49.1
NJ-005,"Burlington County",50.1,52,-0.5,50.6
NJ-007,"Camden County",50.7,50,-0.5,51.2
NJ-009,"Cape May County",50.2,66,0.3,49.9
NJ-011,"Cumberland County",50.6,56,-0.1,50.7
NJ-013,"Essex County",48.3,39,-1.1,49.4
NJ-015,"Gloucester County",50.9,49,-0.5,51.4
NJ-017,"Hudson County",49.4,44,-0.7,50.1
NJ-019,"Hunterdon County",47.4,46,-0.6,48
NJ-021,"Mercer County",49.4,51,-0.4,49.8
NJ-023,"Middlesex County",49.2,52,-0.5,49.7
NJ-025,"Monmouth County",49.2,57,-0.3,49.5
NJ-027,"Morris County",46.2,35,-1.3,47.5
NJ-029,"Ocean County",49.2,59,-0.1,49.3
NJ-031,"Passaic County",46.4,36,-1.3,47.7
NJ-033,"Salem County",51.1,52,-0.4,51.5
NJ-035,"Somerset County",48.2,44,-0.7,48.9
NJ-037,"Sussex County",44.6,28,-1.9,46.5
NJ-039,"Union County",48.8,42,-0.9,49.7
NJ-041,"Warren County",45.6,32,-1.3,46.9
NM-001,"Bernalillo County",54.2,110,3.5,50.7
NM-003,"Catron County",47.9,104,2.4,45.5
NM-005,"Chaves County",60.1,102,2.7,57.4
NM-006,"Cibola County",48.4,105,2.3,46.1
NM-007,"Colfax County",46.1,86,1.6,44.5
NM-009,"Curry County",55.8,85,1.1,54.7
NM-011,"De Baca County",57.7,97,2.0,55.7
NM-013,"Dona Ana County",62.5,109,3.4,59.1
NM-015,"Eddy County",62.6,95,2.0,60.6
NM-017,"Grant County",55.5,106,2.8,52.7
NM-019,"Guadalupe County",54.5,91,1.9,52.6
NM-021,"Harding County",52.9,79,1.0,51.9
NM-023,"Hidalgo County",59.7,105,2.4,57.3
NM-025,"Lea County",60.7,83,1.2,59.5
NM-027,"Lincoln County",54.3,98,2.4,51.9
NM-028,"Los Alamos County",47.6,110,3.5,44.1
NM-029,"Luna County",60.9,104,2.7,58.2
NM-031,"McKinley County",48.8,107,2.8,46
NM-033,"Mora County",48.0,111,3.2,44.8
NM-035,"Otero County",58.3,104,2.8,55.5
NM-037,"Quay County",56.6,82,1.2,55.4
NM-039,"Rio Arriba County",46.2,113,3.5,42.7
NM-041,"Roosevelt County",57.1,86,1.2,55.9
NM-043,"Sandoval County",50.4,106,2.9,47.5
NM-045,"San Juan County",51.5,109,2.9,48.6
NM-047,"San Miguel County",51.9,93,1.9,50
NM-049,"Santa Fe County",49.4,107,2.9,46.5
NM-051,"Sierra County",58.4,107,3.1,55.3
NM-053,"Socorro County",54.8,109,3.2,51.6
NM-055,"Taos County",44.6,116,4.2,40.4
NM-057,"Torrance County",50.5,103,2.7,47.8
NM-059,"Union County",49.9,62,0.2,49.7
NM-061,"Valencia County",56.1,111,3.4,52.7
NY-001,"Albany County",43.8,44,-1.1,44.9
NY-003,"Allegany County",41.1,33,-2.0,43.1
NY-005,"Bronx County",49.1,46,-0.7,49.8
NY-007,"Broome County",41.0,19,-3.1,44.1
NY-009,"Cattaraugus County",41.4,35,-1.6,43
NY-011,"Cayuga County",41.5,28,-2.1,43.6
NY-013,"Chautauqua County",43.0,47,-0.8,43.8
NY-015,"Chemung County",41.8,26,-2.5,44.3
NY-017,"Chenango County",40.1,23,-2.7,42.8
NY-019,"Clinton County",39.6,47,-0.7,40.3
NY-021,"Columbia County",44.4,41,-1.3,45.7
NY-023,"Cortland County",39.6,25,-2.7,42.3
NY-025,"Delaware County",39.7,27,-2.5,42.2
NY-027,"Dutchess County",45.3,42,-1.2,46.5
NY-029,"Erie County",42.8,46,-0.8,43.6
NY-031,"Essex County",37.4,39,-1.4,38.8
NY-033,"Franklin County",38.0,43,-0.8,38.8
NY-035,"Fulton County",41.2,44,-1.1,42.3
NY-037,"Genesee County",41.9,34,-1.8,43.7
NY-039,"Greene County",41.8,39,-1.5,43.3
NY-041,"Hamilton County",37.4,44,-0.7,38.1
NY-043,"Herkimer County",38.3,32,-2.0,40.3
NY-045,"Jefferson County",40.8,40,-1.4,42.2
NY-047,"Kings County",49.3,43,-0.7,50
NY-049,"Lewis County",38.5,41,-1.5,40
NY-051,"Livingston County",41.8,28,-2.3,44.1
NY-053,"Madison County",40.6,33,-1.9,42.5
NY-055,"Monroe County",42.2,28,-2.0,44.2
NY-057,"Montgomery County",42.9,33,-1.6,44.5
NY-059,"Nassau County",48.1,48,-0.6,48.7
NY-061,"New York County",49.4,47,-0.6,50
NY-063,"Niagara County",42.8,44,-1.0,43.8
NY-065,"Oneida County",40.4,29,-2.1,42.5
NY-067,"Onondaga County",42.0,36,-1.6,43.6
NY-069,"Ontario County",41.3,23,-2.6,43.9
NY-071,"Orange County",45.0,33,-1.6,46.6
NY-073,"Orleans County",42.1,36,-1.6,43.7
NY-075,"Oswego County",41.9,44,-1.1,43
NY-077,"Otsego County",39.4,20,-2.9,42.3
NY-079,"Putnam County",45.6,36,-1.3,46.9
NY-081,"Queens County",48.9,45,-0.7,49.6
NY-083,"Rensselaer County",43.5,47,-0.9,44.4
NY-085,"Richmond County",49.4,42,-0.7,50.1
NY-087,"Rockland County",47.0,39,-1.1,48.1
NY-089,"St. Lawrence County",39.8,41,-1.0,40.8
NY-091,"Saratoga County",43.5,53,-0.3,43.8
NY-093,"Schenectady County",43.9,48,-0.7,44.6
NY-095,"Schoharie County",40.9,32,-1.9,42.8
NY-097,"Schuyler County",41.1,25,-2.6,43.7
NY-099,"Seneca County",41.9,25,-2.7,44.6
NY-101,"Steuben County",40.9,26,-2.5,43.4
NY-103,"Suffolk County",45.9,46,-0.8,46.7
NY-105,"Sullivan County",41.8,27,-2.0,43.8
NY-107,"Tioga County",41.0,15,-3.1,44.1
NY-109,"Tompkins County",40.7,19,-2.9,43.6
NY-111,"Ulster County",43.1,40,-1.3,44.4
NY-113,"Warren County",40.4,45,-0.7,41.1
NY-115,"Washington County",42.6,43,-1.1,43.7
NY-117,"Wayne County",41.8,29,-2.1,43.9
NY-119,"Westchester County",47.1,40,-1.0,48.1
NY-121,"Wyoming County",40.6,31,-2.1,42.7
NY-123,"Yates County",41.2,23,-2.7,43.9
NC-001,"Alamance County",56.8,42,-0.9,57.7
NC-003,"Alexander County",56.1,48,-0.5,56.6
NC-005,"Alleghany County",49.9,50,-0.5,50.4
NC-007,"Anson County",60.5,62,0.1,60.4
NC-009,"Ashe County",48.0,37,-1.2,49.2
NC-011,"Avery County",46.7,33,-1.5,48.2
NC-013,"Beaufort County",59.5,54,-0.4,59.9
NC-015,"Bertie County",58.4,58,-0.1,58.5
NC-017,"Bladen County",60.9,58,-0.2,61.1
NC-019,"Brunswick County",61.6,68,0.4,61.2
NC-021,"Buncombe County",51.7,42,-0.9,52.6
NC-023,"Burke County",55.2,38,-1.2,56.4
NC-025,"Cabarrus County",58.6,53,-0.2,58.8
NC-027,"Caldwell County",54.9,41,-1.0,55.9
NC-029,"Camden County",58.3,77,0.9,57.4
NC-031,"Carteret County",60.2,54,-0.3,60.5
NC-033,"Caswell County",56.0,35,-1.2,57.2
NC-035,"Catawba County",57.2,56,-0.2,57.4
NC-037,"Chatham County",58.0,45,-0.7,58.7
NC-039,"Cherokee County",52.9,18,-2.6,55.5
NC-041,"Chowan County",59.0,69,0.3,58.7
NC-043,"Clay County",52.1,26,-1.7,53.8
NC-045,"Cleveland County",57.4,41,-0.9,58.3
NC-047,"Columbus County",61.4,63,0.1,61.3
NC-049,"Craven County",59.7,50,-0.4,60.1
NC-051,"Cumberland County",60.6,55,-0.3,60.9
NC-053,"Currituck County",58.2,81,1.0,57.2
NC-055,"Dare County",60.0,94,1.3,58.7
NC-057,"Davidson County",57.5,54,-0.1,57.6
NC-059,"Davie County",57.1,61,0.3,56.8
NC-061,"Duplin County",60.7,70,0.4,60.3
NC-063,"Durham County",57.4,49,-0.4,57.8
NC-065,"Edgecombe County",58.5,56,-0.3,58.8
NC-067,"Forsyth County",56.8,58,0.3,56.5
NC-069,"Franklin County",57.5,54,-0.1,57.6
NC-071,"Gaston County",58.8,68,0.2,58.6
NC-073,"Gates County",58.1,64,0.2,57.9
NC-075,"Graham County",51.0,19,-2.3,53.3
NC-077,"Granville County",56.4,48,-0.5,56.9
NC-079,"Greene County",60.0,62,0.2,59.8
NC-081,"Guilford County",56.8,50,-0.3,57.1
NC-083,"Halifax County",57.2,44,-0.6,57.8
NC-085,"Harnett County",59.4,47,-0.6,60
NC-087,"Haywood County",48.5,36,-1.3,49.8
NC-089,"Henderson County",53.6,47,-0.6,54.2
NC-091,"Hertford County",57.7,56,-0.3,58
NC-093,"Hoke County",60.2,56,-0.3,60.5
NC-095,"Hyde County",60.4,74,0.5,59.9
NC-097,"Iredell County",57.2,58,0.2,57
NC-099,"Jackson County",50.7,47,-0.8,51.5
NC-101,"Johnston County",59.7,59,-0.0,59.7
NC-103,"Jones County",59.9,57,-0.1,60
NC-105,"Lee County",58.7,45,-0.7,59.4
NC-107,"Lenoir County",60.1,61,0.1,60
NC-109,"Lincoln County",57.9,61,0.0,57.9
NC-111,"McDowell County",53.7,28,-1.8,55.5
NC-113,"Macon County",51.8,45,-0.8,52.6
NC-115,"Madison County",51.9,37,-1.3,53.2
NC-117,"Martin County",58.8,58,-0.1,58.9
NC-119,"Mecklenburg County",59.2,66,0.3,58.9
NC-121,"Mitchell County",48.2,30,-1.7,49.9
NC-123,"Montgomery County",59.2,55,-0.2,59.4
NC-125,"Moore County",59.2,54,-0.4,59.6
NC-127,"Nash County",58.4,65,0.2,58.2
NC-129,"New Hanover County",61.9,74,0.7,61.2
NC-131,"Northampton County",56.9,41,-0.8,57.7
NC-133,"Onslow County",60.6,58,0.0,60.6
NC-135,"Orange County",56.8,43,-0.7,57.5
NC-137,"Pamlico County",59.6,38,-0.9,60.5
NC-139,"Pasquotank County",58.6,75,0.8,57.8
NC-141,"Pender County",61.2,68,0.4,60.8
NC-143,"Perquimans County",58.8,70,0.5,58.3
NC-145,"Person County",56.0,47,-0.6,56.6
NC-147,"Pitt County",59.3,52,-0.4,59.7
NC-149,"Polk County",57.3,48,-0.6,57.9
NC-151,"Randolph County",58.0,49,-0.2,58.2
NC-153,"Richmond County",60.4,60,-0.0,60.4
NC-155,"Robeson County",60.9,51,-0.5,61.4
NC-157,"Rockingham County",56.0,39,-0.9,56.9
NC-159,"Rowan County",57.6,54,-0.2,57.8
NC-161,"Rutherford County",56.7,34,-1.3,58
NC-163,"Sampson County",60.7,65,0.2,60.5
NC-165,"Scotland County",60.7,58,-0.1,60.8
NC-167,"Stanly County",59.2,53,-0.3,59.5
NC-169,"Stokes County",55.9,51,-0.1,56
NC-171,"Surry County",54.9,50,-0.2,55.1
NC-173,"Swain County",49.2,22,-1.9,51.1
NC-175,"Transylvania County",52.9,57,-0.2,53.1
NC-177,"Tyrrell County",59.6,72,0.6,59
NC-179,"Union County",59.8,61,0.2,59.6
NC-181,"Vance County",56.3,47,-0.6,56.9
NC-183,"Wake County",58.3,51,-0.3,58.6
NC-185,"Warren County",56.6,47,-0.5,57.1
NC-187,"Washington County",59.2,63,0.3,58.9
NC-189,"Watauga County",47.9,38,-1.2,49.1
NC-191,"Wayne County",60.6,76,0.7,59.9
NC-193,"Wilkes County",55.0,52,-0.3,55.3
NC-195,"Wilson County",59.8,69,0.5,59.3
NC-197,"Yadkin County",56.3,58,0.3,56
NC-199,"Yancey County",48.5,38,-1.2,49.7
ND-001,"Adams County",38.5,24,-3.2,41.7
ND-003,"Barnes County",38.1,22,-3.4,41.5
ND-005,"Benson County",35.7,20,-4.2,39.9
ND-007,"Billings County",38.4,21,-3.8,42.2
ND-009,"Bottineau County",36.4,26,-3.7,40.1
ND-011,"Bowman County",38.3,21,-3.6,41.9
ND-013,"Burke County",36.0,27,-3.6,39.6
ND-015,"Burleigh County",39.0,30,-2.8,41.8
ND-017,"Cass County",39.1,22,-3.3,42.4
ND-019,"Cavalier County",34.5,26,-3.6,38.1
ND-021,"Dickey County",38.8,19,-3.8,42.6
ND-023,"Divide County",36.5,29,-3.3,39.8
ND-025,"Dunn County",39.3,33,-2.5,41.8
ND-027,"Eddy County",36.4,22,-4.0,40.4
ND-029,"Emmons County",39.2,22,-3.7,42.9
ND-031,"Foster County",36.6,20,-4.0,40.6
ND-033,"Golden Valley County",38.4,20,-4.1,42.5
ND-035,"Grand Forks County",37.5,21,-3.6,41.1
ND-037,"Grant County",39.2,28,-3.0,42.2
ND-039,"Griggs County",36.9,24,-3.5,40.4
ND-041,"Hettinger County",38.5,27,-3.1,41.6
ND-043,"Kidder County",37.9,22,-3.2,41.1
ND-045,"LaMoure County",38.4,20,-3.7,42.1
ND-047,"Logan County",38.2,23,-3.2,41.4
ND-049,"McHenry County",37.0,22,-4.3,41.3
ND-051,"McIntosh County",38.4,22,-3.4,41.8
ND-053,"McKenzie County",38.8,27,-3.4,42.2
ND-055,"McLean County",38.2,30,-3.3,41.5
ND-057,"Mercer County",39.3,30,-2.8,42.1
ND-059,"Morton County",39.3,29,-2.9,42.2
ND-061,"Mountrail County",37.4,31,-3.1,40.5
ND-063,"Nelson County",36.5,26,-3.1,39.6
ND-065,"Oliver County",39.0,26,-3.1,42.1
ND-067,"Pembina County",36.3,27,-3.4,39.7
ND-069,"Pierce County",35.6,21,-4.2,39.8
ND-071,"Ramsey County",35.8,22,-3.8,39.6
ND-073,"Ransom County",38.9,19,-3.7,42.6
ND-075,"Renville County",37.4,28,-3.3,40.7
ND-077,"Richland County",40.2,23,-2.8,43
ND-079,"Rolette County",33.9,22,-4.3,38.2
ND-081,"Sargent County",38.8,19,-4.2,43
ND-083,"Sheridan County",37.9,32,-2.9,40.8
ND-085,"Sioux County",39.9,26,-3.2,43.1
ND-087,"Slope County",38.3,20,-3.8,42.1
ND-089,"Stark County",38.6,28,-3.3,41.9
ND-091,"Steele County",37.3,24,-3.7,41
ND-093,"Stutsman County",37.5,21,-3.7,41.2
ND-095,"Towner County",34.5,23,-4.0,38.5
ND-097,"Traill County",38.4,24,-3.6,42
ND-099,"Walsh County",36.6,27,-3.3,39.9
ND-101,"Ward County",37.4,27,-3.6,41
ND-103,"Wells County",36.6,21,-3.8,40.4
ND-105,"Williams County",37.6,26,-3.4,41
OH-001,"Adams County",50.8,34,-1.4,52.2
OH-003,"Allen County",47.3,36,-1.3,48.6
OH-005,"Ashland County",45.9,36,-1.2,47.1
OH-007,"Ashtabula County",43.9,40,-1.3,45.2
OH-009,"Athens County",49.8,30,-1.6,51.4
OH-011,"Auglaize County",47.0,29,-1.8,48.8
OH-013,"Belmont County",47.7,28,-1.8,49.5
OH-015,"Brown County",50.2,32,-1.5,51.7
OH-017,"Butler County",50.6,44,-0.8,51.4
OH-019,"Carroll County",46.3,33,-1.5,47.8
OH-021,"Champaign County",47.2,24,-2.0,49.2
OH-023,"Clark County",48.4,31,-1.4,49.8
OH-025,"Clermont County",50.7,33,-1.3,52
OH-027,"Clinton County",49.4,39,-1.1,50.5
OH-029,"Columbiana County",45.3,28,-2.1,47.4
OH-031,"Coshocton County",47.4,32,-1.5,48.9
OH-033,"Crawford County",46.4,38,-1.1,47.5
OH-035,"Cuyahoga County",45.9,44,-1.0,46.9
OH-037,"Darke County",48.3,40,-0.9,49.2
OH-039,"Defiance County",45.9,25,-2.0,47.9
OH-041,"Delaware County",47.7,26,-1.8,49.5
OH-043,"Erie County",45.6,25,-2.0,47.6
OH-045,"Fairfield County",48.6,28,-1.9,50.5
OH-047,"Fayette County",48.8,32,-1.4,50.2
OH-049,"Franklin County",48.7,25,-1.9,50.6
OH-051,"Fulton County",46.3,45,-1.0,47.3
OH-053,"Gallia County",50.4,21,-2.5,52.9
OH-055,"Geauga County",44.0,38,-1.4,45.4
OH-057,"Greene County",49.3,38,-1.1,50.4
OH-059,"Guernsey County",47.7,28,-2.0,49.7
OH-061,"Hamilton County",51.3,39,-1.0,52.3
OH-063,"Hancock County",47.7,48,-0.5,48.2
OH-065,"Hardin County",47.5,44,-0.8,48.3
OH-067,"Harrison County",46.8,26,-1.9,48.7
OH-069,"Henry County",46.9,43,-1.1,48
OH-071,"Highland County",49.8,38,-1.1,50.9
OH-073,"Hocking County",49.0,29,-1.7,50.7
OH-075,"Holmes County",46.3,31,-1.6,47.9
OH-077,"Huron County",45.6,27,-1.9,47.5
OH-079,"Jackson County",50.1,30,-1.7,51.8
OH-081,"Jefferson County",46.4,21,-2.6,49
OH-083,"Knox County",46.4,31,-1.7,48.1
OH-085,"Lake County",44.5,42,-1.2,45.7
OH-087,"Lawrence County",51.6,31,-1.6,53.2
OH-089,"Licking County",47.6,28,-1.8,49.4
OH-091,"Logan County",46.5,26,-2.0,48.5
OH-093,"Lorain County",45.9,34,-1.6,47.5
OH-095,"Lucas County",47.5,53,-0.4,47.9
OH-097,"Madison County",48.3,28,-1.6,49.9
OH-099,"Mahoning County",44.6,27,-2.1,46.7
OH-101,"Marion County",47.4,37,-1.3,48.7
OH-103,"Medina County",46.1,37,-1.2,47.3
OH-105,"Meigs County",49.8,20,-2.5,52.3
OH-107,"Mercer County",47.2,31,-1.6,48.8
OH-109,"Miami County",48.6,34,-1.3,49.9
OH-111,"Monroe County",48.4,28,-1.9,50.3
OH-113,"Montgomery County",49.9,41,-0.7,50.6
OH-115,"Morgan County",49.6,35,-1.2,50.8
OH-117,"Morrow County",46.3,31,-1.6,47.9
OH-119,"Muskingum County",48.6,37,-1.3,49.9
OH-121,"Noble County",49.0,35,-1.4,50.4
OH-123,"Ottawa County",46.7,41,-1.3,48
OH-125,"Paulding County",45.8,22,-2.7,48.5
OH-127,"Perry County",48.6,30,-1.5,50.1
OH-129,"Pickaway County",49.4,29,-1.8,51.2
OH-131,"Pike County",50.6,37,-1.2,51.8
OH-133,"Portage County",45.1,42,-1.1,46.2
OH-135,"Preble County",49.1,42,-0.7,49.8
OH-137,"Putnam County",47.1,36,-1.4,48.5
OH-139,"Richland County",46.0,42,-0.9,46.9
